Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#219 - >7622_5#92_PspA_25 pspA	non-specific	274008	128	443	1.20013e-16	83.9526	TIGR02168	SMC_prok_B	N	cl37069
Q#219 - >7622_5#92_PspA_25 pspA	superfamily	274008	128	443	1.20013e-16	83.9526	cl37069	SMC_prok_B superfamily	N	 - 
Q#219 - >7622_5#92_PspA_25 pspA	specific	436991	499	539	2.59303e-11	58.6962	pfam19127	Choline_bind_3	 - 	cl41112
Q#219 - >7622_5#92_PspA_25 pspA	superfamily	436991	499	539	2.59303e-11	58.6962	cl41112	Choline_bind_3 superfamily	 - 	 - 
Q#219 - >7622_5#92_PspA_25 pspA	non-specific	179385	197	440	1.13081e-08	58.1278	PRK02224	PRK02224	NC	cl32023
Q#219 - >7622_5#92_PspA_25 pspA	superfamily	179385	197	440	1.13081e-08	58.1278	cl32023	PRK02224 superfamily	NC	 - 
Q#219 - >7622_5#92_PspA_25 pspA	non-specific	214922	252	316	3.77511e-05	43.7262	smart00935	OmpH	C	cl33403
Q#219 - >7622_5#92_PspA_25 pspA	superfamily	214922	252	316	3.77511e-05	43.7262	cl33403	OmpH superfamily	C	 - 
Q#219 - >7622_5#92_PspA_25 pspA	non-specific	238103	195	404	9.04347e-05	43.9736	cd00176	SPEC	 - 	cl02488
Q#219 - >7622_5#92_PspA_25 pspA	superfamily	413338	195	404	9.04347e-05	43.9736	cl02488	SPEC superfamily	 - 	 - 
Q#219 - >7622_5#92_PspA_25 pspA	non-specific	214922	333	397	0.000100297	42.5706	smart00935	OmpH	C	cl33403
Q#219 - >7622_5#92_PspA_25 pspA	superfamily	214922	333	397	0.000100297	42.5706	cl33403	OmpH superfamily	C	 - 
Q#219 - >7622_5#92_PspA_25 pspA	non-specific	237177	340	440	0.000820342	42.0726	PRK12704	PRK12704	C	cl36166
Q#219 - >7622_5#92_PspA_25 pspA	superfamily	237177	340	440	0.000820342	42.0726	cl36166	PRK12704 superfamily	C	 - 
Q#219 - >7622_5#92_PspA_25 pspA	non-specific	275124	302	428	0.00189086	40.8656	TIGR04320	Surf_Exclu_PgrA	N	cl25629
Q#219 - >7622_5#92_PspA_25 pspA	superfamily	275124	302	428	0.00189086	40.8656	cl25629	Surf_Exclu_PgrA superfamily	N	 - 
Q#219 - >7622_5#92_PspA_25 pspA	non-specific	223294	304	412	0.00449787	39.4999	COG0216	PrfA	C	cl43066
Q#219 - >7622_5#92_PspA_25 pspA	superfamily	223294	304	412	0.00449787	39.4999	cl43066	PrfA superfamily	C	 - 
Q#219 - >7622_5#92_PspA_25 pspA	specific	427600	333	401	0.00896653	36.7846	pfam03938	OmpH	C	cl38144
Q#219 - >7622_5#92_PspA_25 pspA	superfamily	427600	333	401	0.00896653	36.7846	cl38144	OmpH superfamily	C	 - 
Q#220 - >7622_5#92_zmpA_12 zmpA	specific	429548	1160	1915	0	1108.79	pfam07580	Peptidase_M26_C	 - 	cl06563
Q#220 - >7622_5#92_zmpA_12 zmpA	superfamily	429548	1160	1915	0	1108.79	cl06563	Peptidase_M26_C superfamily	 - 	 - 
Q#220 - >7622_5#92_zmpA_12 zmpA	non-specific	428430	619	846	4.16333e-90	293.433	pfam05342	Peptidase_M26_N	 - 	cl12306
Q#220 - >7622_5#92_zmpA_12 zmpA	superfamily	428430	619	846	4.16333e-90	293.433	cl12306	Peptidase_M26_N superfamily	 - 	 - 
Q#220 - >7622_5#92_zmpA_12 zmpA	specific	429496	319	392	2.32371e-17	77.9782	pfam07501	G5	 - 	cl38232
Q#220 - >7622_5#92_zmpA_12 zmpA	superfamily	429496	319	392	2.32371e-17	77.9782	cl38232	G5 superfamily	 - 	 - 
Q#220 - >7622_5#92_zmpA_12 zmpA	non-specific	411408	268	636	1.66869e-12	72.4925	NF033839	PspC_subgroup_2	N	cl41463
Q#220 - >7622_5#92_zmpA_12 zmpA	superfamily	411408	268	636	1.66869e-12	72.4925	cl41463	PspC_subgroup_2 superfamily	N	 - 
Q#220 - >7622_5#92_zmpA_12 zmpA	specific	273479	3	40	1.10088e-09	55.1811	TIGR01168	YSIRK_signal	 - 	cl22626
Q#220 - >7622_5#92_zmpA_12 zmpA	superfamily	451412	3	40	1.10088e-09	55.1811	cl22626	YSIRK_signal superfamily	 - 	 - 
Q#220 - >7622_5#92_zmpA_12 zmpA	non-specific	226111	239	395	8.86112e-09	59.0444	COG3583	YabE	N	cl34636
Q#220 - >7622_5#92_zmpA_12 zmpA	superfamily	226111	239	395	8.86112e-09	59.0444	cl34636	YabE superfamily	N	 - 
Q#220 - >7622_5#92_zmpA_12 zmpA	non-specific	236768	414	549	2.39518e-07	53.9181	PRK10819	PRK10819	C	cl35954
Q#220 - >7622_5#92_zmpA_12 zmpA	superfamily	236768	414	549	2.39518e-07	53.9181	cl35954	PRK10819 superfamily	C	 - 
Q#220 - >7622_5#92_zmpA_12 zmpA	specific	428049	7	32	6.03957e-06	44.2975	pfam04650	YSIRK_signal	 - 	cl22626
Q#220 - >7622_5#92_zmpA_12 zmpA	specific	366278	88	131	9.46108e-05	41.3724	pfam00746	Gram_pos_anchor	 - 	cl23989
Q#220 - >7622_5#92_zmpA_12 zmpA	superfamily	390217	88	131	9.46108e-05	41.3724	cl23989	Gram_pos_anchor superfamily	 - 	 - 
Q#220 - >7622_5#92_zmpA_12 zmpA	specific	273478	95	128	0.00186691	37.455	TIGR01167	LPXTG_anchor	 - 	cl23989
Q#221 - >7622_5#92_zmpA_12_s1 zmpA	non-specific	428430	619	723	1.4825e-30	120.479	pfam05342	Peptidase_M26_N	C	cl12306
Q#221 - >7622_5#92_zmpA_12_s1 zmpA	superfamily	428430	619	723	1.4825e-30	120.479	cl12306	Peptidase_M26_N superfamily	C	 - 
Q#221 - >7622_5#92_zmpA_12_s1 zmpA	specific	429496	319	392	2.51441e-13	65.2666	pfam07501	G5	 - 	cl38232
Q#221 - >7622_5#92_zmpA_12_s1 zmpA	superfamily	429496	319	392	2.51441e-13	65.2666	cl38232	G5 superfamily	 - 	 - 
Q#221 - >7622_5#92_zmpA_12_s1 zmpA	specific	273479	3	40	4.0081e-10	55.1811	TIGR01168	YSIRK_signal	 - 	cl22626
Q#221 - >7622_5#92_zmpA_12_s1 zmpA	superfamily	451412	3	40	4.0081e-10	55.1811	cl22626	YSIRK_signal superfamily	 - 	 - 
Q#221 - >7622_5#92_zmpA_12_s1 zmpA	non-specific	226111	251	395	7.33311e-07	51.7256	COG3583	YabE	N	cl34636
Q#221 - >7622_5#92_zmpA_12_s1 zmpA	superfamily	226111	251	395	7.33311e-07	51.7256	cl34636	YabE superfamily	N	 - 
Q#221 - >7622_5#92_zmpA_12_s1 zmpA	specific	428049	7	32	1.10549e-06	45.0679	pfam04650	YSIRK_signal	 - 	cl22626
Q#221 - >7622_5#92_zmpA_12_s1 zmpA	specific	366278	88	131	3.2603e-05	41.3724	pfam00746	Gram_pos_anchor	 - 	cl23989
Q#221 - >7622_5#92_zmpA_12_s1 zmpA	superfamily	390217	88	131	3.2603e-05	41.3724	cl23989	Gram_pos_anchor superfamily	 - 	 - 
Q#221 - >7622_5#92_zmpA_12_s1 zmpA	non-specific	240420	452	631	6.98426e-05	46.1105	PTZ00441	PTZ00441	NC	cl25523
Q#221 - >7622_5#92_zmpA_12_s1 zmpA	superfamily	240420	452	631	6.98426e-05	46.1105	cl25523	PTZ00441 superfamily	NC	 - 
Q#221 - >7622_5#92_zmpA_12_s1 zmpA	specific	273478	95	128	0.000706748	37.455	TIGR01167	LPXTG_anchor	 - 	cl23989
Q#221 - >7622_5#92_zmpA_12_s1 zmpA	non-specific	411408	256	636	0.000936805	42.4469	NF033839	PspC_subgroup_2	N	cl41463
Q#221 - >7622_5#92_zmpA_12_s1 zmpA	superfamily	411408	256	636	0.000936805	42.4469	cl41463	PspC_subgroup_2 superfamily	N	 - 
Q#222 - >7622_5#92_zmpA_12_s2 zmpA	non-specific	428430	62	289	4.34327e-92	289.196	pfam05342	Peptidase_M26_N	 - 	cl12306
Q#222 - >7622_5#92_zmpA_12_s2 zmpA	superfamily	428430	62	289	4.34327e-92	289.196	cl12306	Peptidase_M26_N superfamily	 - 	 - 
Q#222 - >7622_5#92_zmpA_12_s2 zmpA	non-specific	429548	603	806	2.25999e-87	292.554	pfam07580	Peptidase_M26_C	C	cl06563
Q#222 - >7622_5#92_zmpA_12_s2 zmpA	superfamily	429548	603	806	2.25999e-87	292.554	cl06563	Peptidase_M26_C superfamily	C	 - 
Q#223 - >7622_5#92_zmpA_12_s3 zmpA	specific	429548	1	718	0	1039.07	pfam07580	Peptidase_M26_C	 - 	cl06563
Q#223 - >7622_5#92_zmpA_12_s3 zmpA	superfamily	429548	1	718	0	1039.07	cl06563	Peptidase_M26_C superfamily	 - 	 - 
Q#224 - >7622_5#94_PspC_22 pspC	specific	411407	1	690	0	1033.81	NF033838	PspC_subgroup_1	 - 	cl41462
Q#224 - >7622_5#94_PspC_22 pspC	superfamily	411407	1	690	0	1033.81	cl41462	PspC_subgroup_1 superfamily	 - 	 - 
Q#224 - >7622_5#94_PspC_22 pspC	non-specific	411490	120	690	1.46091e-174	513.689	NF033930	pneumo_PspA	 - 	cl41532
Q#224 - >7622_5#94_PspC_22 pspC	superfamily	411490	120	690	1.46091e-174	513.689	cl41532	pneumo_PspA superfamily	 - 	 - 
Q#224 - >7622_5#94_PspC_22 pspC	non-specific	411409	488	636	6.71701e-69	237.673	NF033840	PspC_relate_1	N	cl41464
Q#224 - >7622_5#94_PspC_22 pspC	superfamily	411409	488	636	6.71701e-69	237.673	cl41464	PspC_relate_1 superfamily	N	 - 
Q#224 - >7622_5#94_PspC_22 pspC	specific	227588	324	655	7.42524e-65	217.032	COG5263	COG5263	 - 	cl34963
Q#224 - >7622_5#94_PspC_22 pspC	superfamily	227588	324	655	7.42524e-65	217.032	cl34963	COG5263 superfamily	 - 	 - 
Q#224 - >7622_5#94_PspC_22 pspC	non-specific	411409	557	675	1.8429e-58	208.783	NF033840	PspC_relate_1	N	cl41464
Q#224 - >7622_5#94_PspC_22 pspC	non-specific	411409	577	690	2.83352e-55	199.923	NF033840	PspC_relate_1	N	cl41464
Q#224 - >7622_5#94_PspC_22 pspC	non-specific	411408	1	496	3.46834e-28	119.487	NF033839	PspC_subgroup_2	 - 	cl41463
Q#224 - >7622_5#94_PspC_22 pspC	superfamily	411408	1	496	3.46834e-28	119.487	cl41463	PspC_subgroup_2 superfamily	 - 	 - 
Q#224 - >7622_5#94_PspC_22 pspC	specific	428286	53	135	3.62567e-27	105.146	pfam05062	RICH	 - 	cl04916
Q#224 - >7622_5#94_PspC_22 pspC	superfamily	428286	53	135	3.62567e-27	105.146	cl04916	RICH superfamily	 - 	 - 
Q#224 - >7622_5#94_PspC_22 pspC	non-specific	173412	56	502	2.83442e-13	73.6367	PTZ00121	PTZ00121	N	cl31754
Q#224 - >7622_5#94_PspC_22 pspC	superfamily	173412	56	502	2.83442e-13	73.6367	cl31754	PTZ00121 superfamily	N	 - 
Q#224 - >7622_5#94_PspC_22 pspC	specific	273479	2	37	3.68827e-12	60.959	TIGR01168	YSIRK_signal	 - 	cl22626
Q#224 - >7622_5#94_PspC_22 pspC	superfamily	451412	2	37	3.68827e-12	60.959	cl22626	YSIRK_signal superfamily	 - 	 - 
Q#224 - >7622_5#94_PspC_22 pspC	non-specific	439743	7	62	0.00597121	39.9389	NF040533	endo_SpGH101	C	cl45865
Q#224 - >7622_5#94_PspC_22 pspC	superfamily	439743	7	62	0.00597121	39.9389	cl45865	endo_SpGH101 superfamily	C	 - 
Q#225 - >7622_5#95_PspC_3 pspC	non-specific	411407	1	533	0	750.301	NF033838	PspC_subgroup_1	C	cl41462
Q#225 - >7622_5#95_PspC_3 pspC	superfamily	411407	1	533	0	750.301	cl41462	PspC_subgroup_1 superfamily	C	 - 
Q#225 - >7622_5#95_PspC_3 pspC	non-specific	411490	111	533	2.41135e-63	218.626	NF033930	pneumo_PspA	C	cl41532
Q#225 - >7622_5#95_PspC_3 pspC	superfamily	411490	111	533	2.41135e-63	218.626	cl41532	pneumo_PspA superfamily	C	 - 
Q#225 - >7622_5#95_PspC_3 pspC	non-specific	411409	468	533	1.02296e-33	135.595	NF033840	PspC_relate_1	N	cl41464
Q#225 - >7622_5#95_PspC_3 pspC	superfamily	411409	468	533	1.02296e-33	135.595	cl41464	PspC_relate_1 superfamily	N	 - 
Q#225 - >7622_5#95_PspC_3 pspC	non-specific	227588	312	533	5.64624e-29	116.88	COG5263	COG5263	C	cl34963
Q#225 - >7622_5#95_PspC_3 pspC	superfamily	227588	312	533	5.64624e-29	116.88	cl34963	COG5263 superfamily	C	 - 
Q#225 - >7622_5#95_PspC_3 pspC	specific	428286	53	135	1.50257e-20	85.8859	pfam05062	RICH	 - 	cl04916
Q#225 - >7622_5#95_PspC_3 pspC	superfamily	428286	53	135	1.50257e-20	85.8859	cl04916	RICH superfamily	 - 	 - 
Q#225 - >7622_5#95_PspC_3 pspC	non-specific	411408	1	476	6.48146e-20	92.908	NF033839	PspC_subgroup_2	 - 	cl41463
Q#225 - >7622_5#95_PspC_3 pspC	superfamily	411408	1	476	6.48146e-20	92.908	cl41463	PspC_subgroup_2 superfamily	 - 	 - 
Q#225 - >7622_5#95_PspC_3 pspC	specific	273479	2	37	9.13563e-12	59.4182	TIGR01168	YSIRK_signal	 - 	cl22626
Q#225 - >7622_5#95_PspC_3 pspC	superfamily	451412	2	37	9.13563e-12	59.4182	cl22626	YSIRK_signal superfamily	 - 	 - 
Q#225 - >7622_5#95_PspC_3 pspC	non-specific	173412	56	482	1.52153e-11	67.4735	PTZ00121	PTZ00121	N	cl31754
Q#225 - >7622_5#95_PspC_3 pspC	superfamily	173412	56	482	1.52153e-11	67.4735	cl31754	PTZ00121 superfamily	N	 - 
Q#225 - >7622_5#95_PspC_3 pspC	non-specific	411409	476	526	3.02855e-07	53.1621	NF033840	PspC_relate_1	N	cl41464
Q#226 - >7622_5#96_PspA_20 pspA	specific	411490	1	744	0	906.593	NF033930	pneumo_PspA	 - 	cl41532
Q#226 - >7622_5#96_PspA_20 pspA	superfamily	411490	1	744	0	906.593	cl41532	pneumo_PspA superfamily	 - 	 - 
Q#226 - >7622_5#96_PspA_20 pspA	non-specific	411407	63	744	3.45392e-156	469.105	NF033838	PspC_subgroup_1	 - 	cl41462
Q#226 - >7622_5#96_PspA_20 pspA	superfamily	411407	63	744	3.45392e-156	469.105	cl41462	PspC_subgroup_1 superfamily	 - 	 - 
Q#226 - >7622_5#96_PspA_20 pspA	specific	227588	350	744	9.73297e-77	249.774	COG5263	COG5263	 - 	cl34963
Q#226 - >7622_5#96_PspA_20 pspA	superfamily	227588	350	744	9.73297e-77	249.774	cl34963	COG5263 superfamily	 - 	 - 
Q#226 - >7622_5#96_PspA_20 pspA	non-specific	411409	604	744	8.56757e-74	251.925	NF033840	PspC_relate_1	N	cl41464
Q#226 - >7622_5#96_PspA_20 pspA	superfamily	411409	604	744	8.56757e-74	251.925	cl41464	PspC_relate_1 superfamily	N	 - 
Q#226 - >7622_5#96_PspA_20 pspA	non-specific	173412	30	532	2.45437e-17	87.1187	PTZ00121	PTZ00121	N	cl31754
Q#226 - >7622_5#96_PspA_20 pspA	superfamily	173412	30	532	2.45437e-17	87.1187	cl31754	PTZ00121 superfamily	N	 - 
Q#226 - >7622_5#96_PspA_20 pspA	non-specific	274008	124	443	6.12503e-17	85.4934	TIGR02168	SMC_prok_B	N	cl37069
Q#226 - >7622_5#96_PspA_20 pspA	superfamily	274008	124	443	6.12503e-17	85.4934	cl37069	SMC_prok_B superfamily	N	 - 
Q#226 - >7622_5#96_PspA_20 pspA	specific	436991	666	710	9.73097e-12	60.237	pfam19127	Choline_bind_3	 - 	cl41112
Q#226 - >7622_5#96_PspA_20 pspA	superfamily	436991	666	710	9.73097e-12	60.237	cl41112	Choline_bind_3 superfamily	 - 	 - 
Q#226 - >7622_5#96_PspA_20 pspA	non-specific	411408	465	521	6.78637e-07	52.4621	NF033839	PspC_subgroup_2	N	cl41463
Q#226 - >7622_5#96_PspA_20 pspA	superfamily	411408	465	521	6.78637e-07	52.4621	cl41463	PspC_subgroup_2 superfamily	N	 - 
Q#226 - >7622_5#96_PspA_20 pspA	non-specific	411408	465	521	2.8338e-06	50.5361	NF033839	PspC_subgroup_2	N	cl41463
Q#226 - >7622_5#96_PspA_20 pspA	non-specific	411408	465	526	2.98399e-06	50.5361	NF033839	PspC_subgroup_2	NC	cl41463
Q#226 - >7622_5#96_PspA_20 pspA	non-specific	411408	465	526	5.31145e-06	49.7657	NF033839	PspC_subgroup_2	N	cl41463
Q#226 - >7622_5#96_PspA_20 pspA	non-specific	411408	465	527	5.59287e-06	49.7657	NF033839	PspC_subgroup_2	NC	cl41463
Q#226 - >7622_5#96_PspA_20 pspA	non-specific	411408	250	526	8.16673e-06	48.9953	NF033839	PspC_subgroup_2	C	cl41463
Q#226 - >7622_5#96_PspA_20 pspA	non-specific	411408	465	521	8.38025e-06	48.9953	NF033839	PspC_subgroup_2	NC	cl41463
Q#226 - >7622_5#96_PspA_20 pspA	non-specific	411408	465	524	9.45287e-06	48.9953	NF033839	PspC_subgroup_2	N	cl41463
Q#226 - >7622_5#96_PspA_20 pspA	non-specific	197891	465	531	1.62349e-05	45.5509	smart00818	Amelogenin	N	cl33250
Q#226 - >7622_5#96_PspA_20 pspA	superfamily	197891	465	531	1.62349e-05	45.5509	cl33250	Amelogenin superfamily	N	 - 
Q#226 - >7622_5#96_PspA_20 pspA	non-specific	153332	73	156	0.00181826	40.7878	cd07648	F-BAR_FCHO	NC	cl12013
Q#226 - >7622_5#96_PspA_20 pspA	superfamily	448379	73	156	0.00181826	40.7878	cl12013	BAR superfamily	NC	 - 
Q#227 - >7622_5#96_PspC_27 pspC	specific	411407	1	733	0	1021.87	NF033838	PspC_subgroup_1	 - 	cl41462
Q#227 - >7622_5#96_PspC_27 pspC	superfamily	411407	1	733	0	1021.87	cl41462	PspC_subgroup_1 superfamily	 - 	 - 
Q#227 - >7622_5#96_PspC_27 pspC	non-specific	411490	53	732	0	588.418	NF033930	pneumo_PspA	 - 	cl41532
Q#227 - >7622_5#96_PspC_27 pspC	superfamily	411490	53	732	0	588.418	cl41532	pneumo_PspA superfamily	 - 	 - 
Q#227 - >7622_5#96_PspC_27 pspC	specific	227588	349	732	4.15208e-75	245.151	COG5263	COG5263	 - 	cl34963
Q#227 - >7622_5#96_PspC_27 pspC	superfamily	227588	349	732	4.15208e-75	245.151	cl34963	COG5263 superfamily	 - 	 - 
Q#227 - >7622_5#96_PspC_27 pspC	non-specific	411409	506	732	5.15494e-74	252.31	NF033840	PspC_relate_1	N	cl41464
Q#227 - >7622_5#96_PspC_27 pspC	superfamily	411409	506	732	5.15494e-74	252.31	cl41464	PspC_relate_1 superfamily	N	 - 
Q#227 - >7622_5#96_PspC_27 pspC	non-specific	411408	1	516	9.03095e-66	227.728	NF033839	PspC_subgroup_2	 - 	cl41463
Q#227 - >7622_5#96_PspC_27 pspC	superfamily	411408	1	516	9.03095e-66	227.728	cl41463	PspC_subgroup_2 superfamily	 - 	 - 
Q#227 - >7622_5#96_PspC_27 pspC	specific	428286	68	148	1.84729e-22	91.6639	pfam05062	RICH	 - 	cl04916
Q#227 - >7622_5#96_PspC_27 pspC	superfamily	428286	68	148	1.84729e-22	91.6639	cl04916	RICH superfamily	 - 	 - 
Q#227 - >7622_5#96_PspC_27 pspC	non-specific	173412	37	520	1.11727e-11	68.6291	PTZ00121	PTZ00121	N	cl31754
Q#227 - >7622_5#96_PspC_27 pspC	superfamily	173412	37	520	1.11727e-11	68.6291	cl31754	PTZ00121 superfamily	N	 - 
Q#227 - >7622_5#96_PspC_27 pspC	non-specific	274933	645	703	1.01613e-06	46.3582	TIGR04035	glucan_65_rpt	 - 	cl37372
Q#227 - >7622_5#96_PspC_27 pspC	superfamily	274933	645	703	1.01613e-06	46.3582	cl37372	glucan_65_rpt superfamily	 - 	 - 
Q#228 - >7622_5#96_zmpA_14 zmpA	specific	429548	1245	2000	0	1056.79	pfam07580	Peptidase_M26_C	 - 	cl06563
Q#228 - >7622_5#96_zmpA_14 zmpA	superfamily	429548	1245	2000	0	1056.79	cl06563	Peptidase_M26_C superfamily	 - 	 - 
Q#228 - >7622_5#96_zmpA_14 zmpA	non-specific	428430	704	931	4.20403e-90	293.433	pfam05342	Peptidase_M26_N	 - 	cl12306
Q#228 - >7622_5#96_zmpA_14 zmpA	superfamily	428430	704	931	4.20403e-90	293.433	cl12306	Peptidase_M26_N superfamily	 - 	 - 
Q#228 - >7622_5#96_zmpA_14 zmpA	specific	429496	319	392	6.75437e-17	76.8226	pfam07501	G5	 - 	cl38232
Q#228 - >7622_5#96_zmpA_14 zmpA	superfamily	429496	319	392	6.75437e-17	76.8226	cl38232	G5 superfamily	 - 	 - 
Q#228 - >7622_5#96_zmpA_14 zmpA	non-specific	411408	241	637	1.37219e-10	66.3293	NF033839	PspC_subgroup_2	N	cl41463
Q#228 - >7622_5#96_zmpA_14 zmpA	superfamily	411408	241	637	1.37219e-10	66.3293	cl41463	PspC_subgroup_2 superfamily	N	 - 
Q#228 - >7622_5#96_zmpA_14 zmpA	non-specific	411408	447	690	5.5583e-10	64.4033	NF033839	PspC_subgroup_2	N	cl41463
Q#228 - >7622_5#96_zmpA_14 zmpA	specific	273479	3	40	6.64738e-10	55.9515	TIGR01168	YSIRK_signal	 - 	cl22626
Q#228 - >7622_5#96_zmpA_14 zmpA	superfamily	451412	3	40	6.64738e-10	55.9515	cl22626	YSIRK_signal superfamily	 - 	 - 
Q#228 - >7622_5#96_zmpA_14 zmpA	non-specific	411408	196	704	8.75745e-10	63.6329	NF033839	PspC_subgroup_2	 - 	cl41463
Q#228 - >7622_5#96_zmpA_14 zmpA	non-specific	226111	239	395	4.05882e-09	60.2	COG3583	YabE	N	cl34636
Q#228 - >7622_5#96_zmpA_14 zmpA	superfamily	226111	239	395	4.05882e-09	60.2	cl34636	YabE superfamily	N	 - 
Q#228 - >7622_5#96_zmpA_14 zmpA	non-specific	236768	412	555	3.25443e-08	56.6145	PRK10819	PRK10819	C	cl35954
Q#228 - >7622_5#96_zmpA_14 zmpA	superfamily	236768	412	555	3.25443e-08	56.6145	cl35954	PRK10819 superfamily	C	 - 
Q#228 - >7622_5#96_zmpA_14 zmpA	non-specific	411439	447	648	3.44795e-07	55.8724	NF033875	Agg_substance	C	cl41491
Q#228 - >7622_5#96_zmpA_14 zmpA	superfamily	411439	447	648	3.44795e-07	55.8724	cl41491	Agg_substance superfamily	C	 - 
Q#228 - >7622_5#96_zmpA_14 zmpA	non-specific	273344	465	730	6.25004e-07	54.6164	TIGR00927	2A1904	N	cl36772
Q#228 - >7622_5#96_zmpA_14 zmpA	superfamily	273344	465	730	6.25004e-07	54.6164	cl36772	2A1904 superfamily	N	 - 
Q#228 - >7622_5#96_zmpA_14 zmpA	specific	428049	7	32	3.71554e-06	45.0679	pfam04650	YSIRK_signal	 - 	cl22626
Q#228 - >7622_5#96_zmpA_14 zmpA	non-specific	240420	565	754	4.99637e-05	48.4217	PTZ00441	PTZ00441	NC	cl25523
Q#228 - >7622_5#96_zmpA_14 zmpA	superfamily	240420	565	754	4.99637e-05	48.4217	cl25523	PTZ00441 superfamily	NC	 - 
Q#228 - >7622_5#96_zmpA_14 zmpA	specific	366278	88	131	7.21425e-05	41.7576	pfam00746	Gram_pos_anchor	 - 	cl23989
Q#228 - >7622_5#96_zmpA_14 zmpA	superfamily	390217	88	131	7.21425e-05	41.7576	cl23989	Gram_pos_anchor superfamily	 - 	 - 
Q#228 - >7622_5#96_zmpA_14 zmpA	non-specific	411409	302	622	0.000919245	44.3025	NF033840	PspC_relate_1	C	cl41464
Q#228 - >7622_5#96_zmpA_14 zmpA	superfamily	411409	302	622	0.000919245	44.3025	cl41464	PspC_relate_1 superfamily	C	 - 
Q#228 - >7622_5#96_zmpA_14 zmpA	specific	273478	95	128	0.00194937	37.455	TIGR01167	LPXTG_anchor	 - 	cl23989
Q#228 - >7622_5#96_zmpA_14 zmpA	non-specific	411439	380	586	0.00299589	42.7756	NF033875	Agg_substance	C	cl41491
Q#229 - >7622_5#96_zmpA_14_s1 zmpA	specific	429496	319	392	1.54687e-12	63.3406	pfam07501	G5	 - 	cl38232
Q#229 - >7622_5#96_zmpA_14_s1 zmpA	superfamily	429496	319	392	1.54687e-12	63.3406	cl38232	G5 superfamily	 - 	 - 
Q#229 - >7622_5#96_zmpA_14_s1 zmpA	specific	273479	3	40	1.42167e-10	56.7219	TIGR01168	YSIRK_signal	 - 	cl22626
Q#229 - >7622_5#96_zmpA_14_s1 zmpA	superfamily	451412	3	40	1.42167e-10	56.7219	cl22626	YSIRK_signal superfamily	 - 	 - 
Q#229 - >7622_5#96_zmpA_14_s1 zmpA	non-specific	428430	704	752	1.33606e-07	53.4538	pfam05342	Peptidase_M26_N	C	cl12306
Q#229 - >7622_5#96_zmpA_14_s1 zmpA	superfamily	428430	704	752	1.33606e-07	53.4538	cl12306	Peptidase_M26_N superfamily	C	 - 
Q#229 - >7622_5#96_zmpA_14_s1 zmpA	non-specific	226111	251	395	6.11728e-07	51.7256	COG3583	YabE	N	cl34636
Q#229 - >7622_5#96_zmpA_14_s1 zmpA	superfamily	226111	251	395	6.11728e-07	51.7256	cl34636	YabE superfamily	N	 - 
Q#229 - >7622_5#96_zmpA_14_s1 zmpA	specific	428049	7	32	1.14894e-06	45.0679	pfam04650	YSIRK_signal	 - 	cl22626
Q#229 - >7622_5#96_zmpA_14_s1 zmpA	non-specific	411439	447	648	1.02902e-05	49.324	NF033875	Agg_substance	C	cl41491
Q#229 - >7622_5#96_zmpA_14_s1 zmpA	superfamily	411439	447	648	1.02902e-05	49.324	cl41491	Agg_substance superfamily	C	 - 
Q#229 - >7622_5#96_zmpA_14_s1 zmpA	non-specific	273344	466	730	2.54399e-05	47.6828	TIGR00927	2A1904	N	cl36772
Q#229 - >7622_5#96_zmpA_14_s1 zmpA	superfamily	273344	466	730	2.54399e-05	47.6828	cl36772	2A1904 superfamily	N	 - 
Q#229 - >7622_5#96_zmpA_14_s1 zmpA	specific	366278	88	131	3.10422e-05	41.7576	pfam00746	Gram_pos_anchor	 - 	cl23989
Q#229 - >7622_5#96_zmpA_14_s1 zmpA	superfamily	390217	88	131	3.10422e-05	41.7576	cl23989	Gram_pos_anchor superfamily	 - 	 - 
Q#229 - >7622_5#96_zmpA_14_s1 zmpA	non-specific	240420	406	628	0.000141172	45.3401	PTZ00441	PTZ00441	N	cl25523
Q#229 - >7622_5#96_zmpA_14_s1 zmpA	superfamily	240420	406	628	0.000141172	45.3401	cl25523	PTZ00441 superfamily	N	 - 
Q#229 - >7622_5#96_zmpA_14_s1 zmpA	non-specific	227596	502	730	0.000662834	43.4491	COG5271	MDN1	N	cl34967
Q#229 - >7622_5#96_zmpA_14_s1 zmpA	superfamily	227596	502	730	0.000662834	43.4491	cl34967	MDN1 superfamily	N	 - 
Q#229 - >7622_5#96_zmpA_14_s1 zmpA	specific	273478	95	128	0.000734879	37.455	TIGR01167	LPXTG_anchor	 - 	cl23989
Q#229 - >7622_5#96_zmpA_14_s1 zmpA	non-specific	411408	447	690	0.00423494	40.5209	NF033839	PspC_subgroup_2	N	cl41463
Q#229 - >7622_5#96_zmpA_14_s1 zmpA	superfamily	411408	447	690	0.00423494	40.5209	cl41463	PspC_subgroup_2 superfamily	N	 - 
Q#230 - >7622_5#96_zmpA_14_s2 zmpA	non-specific	428430	119	346	9.54203e-92	288.811	pfam05342	Peptidase_M26_N	 - 	cl12306
